x,y,z,v_opt,s_opt
63.7586869,-2.7364683,0,13.2653551,595.1295676
63.9143285,-2.8618392,0,13.1853488,595.3294229
64.0689798,-2.9884166,0,13.1045649,595.52927
64.2229362,-3.1164662,0,13.0229469,595.7295181
64.3756012,-3.2455098,0,12.9404067,595.9294152
64.5270702,-3.3756371,0,12.8568991,596.1291048
64.6779597,-3.5074011,0,12.7723565,596.3294281
64.8275273,-3.6401747,0,12.6866598,596.5294263
64.9757663,-3.7739569,0,12.5997361,596.7291072
65.1232274,-3.9092619,0,12.5114972,596.9292378
65.2695725,-4.045801,0,12.4218171,597.1293872
65.4145725,-4.183369,0,12.3305896,597.3292621
65.5582355,-4.3219766,0,12.2377051,597.5288895
65.7011958,-4.4622538,0,12.1430382,597.7291777
65.8428234,-4.6036011,0,12.0464875,597.9292713
65.983099,-4.7460012,0,11.947921,598.1291588
66.1220357,-4.8894706,0,11.8472775,598.3288758
66.2599926,-5.0343932,0,11.744525,598.5289624
66.3967317,-5.180532,0,11.6391741,598.7290977
66.532062,-5.3277181,0,11.532936,598.9290428
66.6660499,-5.4759558,0,11.4214465,599.1288607
66.7988575,-5.6252813,0,11.3009745,599.3287005
66.9305993,-5.775797,0,11.1802577,599.5287277
67.0611022,-5.9274615,0,11.0611802,599.7288105
67.1902113,-6.0802408,0,10.9436683,599.9288372
67.3178497,-6.2341811,0,10.8278578,600.1288101
67.443928,-6.38932,0,10.713565,600.3287196
67.5683604,-6.5456964,0,10.6007525,600.5285621
67.6912256,-6.7035635,0,10.4892528,600.7286068
67.812344,-6.8628506,0,10.378944,600.9287119
67.9315624,-7.0235125,0,10.2697217,601.128775
68.0487894,-7.1855816,0,10.1614757,601.3287964
68.1639331,-7.3490889,0,10.0540881,601.5287782
68.2769016,-7.5140648,0,9.9474296,601.7287255
68.3876029,-7.6805386,0,9.8413562,601.9286463
68.4959446,-7.8485385,0,9.735704,602.128551
68.6018341,-8.018091,0,9.6302842,602.3284525
68.7051779,-8.18922,0,9.5248762,602.5283652
68.8058812,-8.3619454,0,9.4192207,602.7283033
68.9038478,-8.5362809,0,9.3130113,602.9282791
68.9989793,-8.7122313,0,9.2058871,603.1283004
69.0911748,-8.8897889,0,9.0975042,603.3283672
69.1803313,-9.0689296,0,8.9877556,603.5284678
69.2663439,-9.2496091,0,8.8761681,603.7285759
69.3491069,-9.4317588,0,8.7622123,603.9286465
69.4285164,-9.6152865,0,8.6453252,604.1286172
69.5044692,-9.8000745,0,8.5250044,604.3284057
69.576924,-9.9861426,0,8.4006142,604.528083
69.6460612,-10.1741833,0,8.2729095,604.7284308
69.7113654,-10.3630923,0,8.1428514,604.9283089
69.7726967,-10.5530101,0,8.0328113,605.1278842
69.8295194,-10.7444142,0,7.9598259,605.3275448
69.8809114,-10.9376971,0,7.919585,605.5275433
69.9259131,-11.132825,0,7.9067848,605.7277933
69.9636281,-11.3289752,0,7.9058363,605.9275365
69.9938789,-11.5265228,0,7.9048877,606.1273868
70.0169595,-11.7251757,0,7.920363,606.327376
70.0333378,-11.9245819,0,7.9555675,606.5274537
70.0434607,-12.1244503,0,8.0070396,606.7275783
70.047738,-12.3244043,0,8.071795,606.9275781
70.0465603,-12.524271,0,8.1475986,607.1274482
70.0402817,-12.7240901,0,8.2327775,607.3273659
70.0292285,-12.9237333,0,8.3260436,607.5273149
70.0137101,-13.1230988,0,8.4264331,607.7272834
69.9940216,-13.3221075,0,8.5332375,607.9272637
69.970446,-13.5206996,0,8.645951,608.1272503
69.9432565,-13.7188323,0,8.7642299,608.3272399
69.9127179,-13.9164774,0,8.8833017,608.5272303
69.8790881,-14.1136199,0,9.0007704,608.7272207
69.8426192,-14.3102561,0,9.1166979,608.9272101
69.8035584,-14.506393,0,9.2311425,609.1271987
69.7621491,-14.7020448,0,9.3441585,609.3271846
69.7186277,-14.8972401,0,9.4557972,609.5271729
69.6732353,-15.0919964,0,9.5661068,609.7271491
69.6261856,-15.2863814,0,9.6751328,609.9271471
69.5777363,-15.4803848,0,9.7829181,610.1271087
69.5281126,-15.6739288,0,9.8895032,610.3269131
69.477147,-15.8671718,0,9.9949267,610.5267639
69.4245357,-16.0601665,0,10.0992248,610.7268012
69.3702518,-16.2527747,0,10.2024321,610.9269128
69.3142945,-16.4449942,0,10.3045814,611.1271116
69.2568078,-16.6362528,0,10.4057038,611.3268228
69.1976418,-16.8270349,0,10.505829,611.5265687
69.1367769,-17.0173767,0,10.6049853,611.726405
69.0742005,-17.2073067,0,10.7031995,611.926378
69.0099063,-17.3968491,0,10.8004974,612.1265281
68.9438934,-17.586024,0,10.8969035,612.3268899
68.8764834,-17.7739751,0,10.9924413,612.5265639
68.807452,-17.961408,0,11.0871333,612.7263048
68.7367487,-18.148512,0,11.1810009,612.926322
68.6643885,-18.335298,0,11.2740648,613.1266343
68.5906517,-18.5211201,0,11.3663446,613.3265517
68.5155091,-18.7061503,0,11.4578594,613.5262579
68.4387776,-18.890914,0,11.5486273,613.7263213
68.3604872,-19.075398,0,11.6386659,613.9267302
68.2811245,-19.2585495,0,11.7279918,614.1263371
68.2002944,-19.4413745,0,11.8166213,614.3262333
68.1179899,-19.62395,0,11.90457,614.5265027
68.0345525,-19.8055957,0,11.9918528,614.7263951
67.9498921,-19.9865957,0,12.0784842,614.9262159
67.8638487,-20.1673585,0,12.164478,615.1264125
67.7767084,-20.3473522,0,12.2498478,615.3263904
67.688478,-20.5266414,0,12.3346065,615.5262134
67.5989635,-20.7056849,0,12.4187665,615.7263869
67.5084485,-20.8839788,0,12.5023401,615.926341
67.4169014,-21.061656,0,12.5853388,616.1262162
67.3241755,-21.2390591,0,12.667774,616.326391
67.2305691,-21.4156774,0,12.7496566,616.5262814
67.1359518,-21.5918195,0,12.8309973,616.7262276
67.0402667,-21.7676425,0,12.9118062,616.9264009
66.9438095,-21.9426593,0,12.9920933,617.126238
66.846361,-22.1173217,0,13.0718681,617.3262459
66.7479881,-22.2915572,0,13.1511401,617.526334
66.648854,-22.4651288,0,13.2299183,617.7262206
66.5488054,-22.6383481,0,13.3082114,617.9262573
66.4479582,-22.8110547,0,13.386028,618.1262516
66.3463177,-22.9832888,0,13.4633763,618.32624
66.2439104,-23.1550936,0,13.5402643,618.5262504
66.1408088,-23.3264496,0,13.6166999,618.7262324
66.0370419,-23.4974007,0,13.6926907,618.926212
65.9326463,-23.667953,0,13.7682439,619.1261784
65.8276291,-23.838145,0,13.8433668,619.3261632
65.7220329,-24.0079678,0,13.9180664,619.526139
65.6158823,-24.1774419,0,13.9923494,619.7261126
65.5091971,-24.3465907,0,14.0662225,619.9260952
65.4020137,-24.5154117,0,14.139692,620.1260672
65.2943482,-24.6839344,0,14.2127642,620.3260466
65.1862289,-24.8521675,0,14.2854453,620.526027
65.0776883,-25.0201133,0,14.3577411,620.7259942
64.9687326,-25.1878139,0,14.4296575,620.9259812
64.859402,-25.3552583,0,14.5012001,621.1259583
64.7497189,-25.5224627,0,14.5723745,621.3259275
64.6396917,-25.6894641,0,14.6431859,621.5259161
64.5293634,-25.8562462,0,14.7136397,621.7258876
64.4187442,-26.0228423,0,14.783741,621.9258648
64.3078551,-26.189269,0,14.8534947,622.1258504
64.1967353,-26.3555152,0,14.9229057,622.3258139
64.0853806,-26.5216346,0,14.9919789,622.5258027
63.9738318,-26.6876133,0,15.0607188,622.7257829
63.8621184,-26.8534545,0,15.1291299,622.9257408
63.7502266,-27.0192252,0,15.1972169,623.1257401
63.6382162,-27.1848833,0,15.2649839,623.3257124
63.5260953,-27.3504629,0,15.3324352,623.5256817
63.4138699,-27.516002,0,15.399575,623.725676
63.3015934,-27.6814676,0,15.4664074,623.9256382
63.189257,-27.8469192,0,15.5329363,624.1256225
63.0768931,-28.0123554,0,15.5991656,624.3256094
62.9645457,-28.1777581,0,15.665099,624.5255594
62.8521862,-28.343216,0,15.7307405,624.7255618
62.7398799,-28.50868,0,15.7960934,624.9255394
62.6276489,-28.6741645,0,15.8611616,625.1254917
62.5154704,-28.8397509,0,15.9259483,625.3254989
62.4034202,-29.0053753,0,15.9904571,625.5254656
62.2914969,-29.1710882,0,16.0546914,625.7254346
62.1797079,-29.3369272,0,16.1186543,625.925433
62.0681171,-29.5028474,0,16.1823492,626.125388
61.9567058,-29.6689266,0,16.2457791,626.3253749
61.8455141,-29.835155,0,16.3089472,626.5253636
61.7345925,-30.0015098,0,16.3718565,626.7253074
61.6239073,-30.1680949,0,16.43451,626.925312
61.5135305,-30.3348505,0,16.4969106,627.1252881
61.4034874,-30.5017913,0,16.5590612,627.3252349
61.2937412,-30.6690416,0,16.6209645,627.5252771
61.1844171,-30.8365217,0,16.6051994,627.7252805
61.0755784,-31.0042341,0,16.5052751,627.9252137
60.9671302,-31.1723903,0,16.4054201,628.1253075
60.8592671,-31.3407207,0,16.3055844,628.3252314
60.7518857,-31.5094145,0,16.2065566,628.5252023
60.6449663,-31.6785474,0,16.1080153,628.7252966
60.5387136,-31.8478348,0,16.0099008,628.9251662
60.4329437,-32.0176082,0,15.9123229,629.1251919
60.3277254,-32.1878008,0,15.8152352,629.3252829
60.2232545,-32.358136,0,15.7186418,629.5251034
60.1192816,-32.5290626,0,15.6225211,629.7251691
60.0159382,-32.7004109,0,15.5268484,629.9252693
59.9134176,-32.8719011,0,15.4316307,630.1250676
59.8114566,-33.0440172,0,15.3368153,630.3251176
59.710161,-33.216629,0,15.2423576,630.5252566
59.6097556,-33.3893954,0,15.1482477,630.7250802
59.5100508,-33.5626845,0,15.0544237,630.9250056
59.4109722,-33.736675,0,14.9607925,631.1252286
59.3128415,-33.9108456,0,14.8673143,631.3251412
59.2156642,-34.0852208,0,14.773934,631.5247662
59.1189649,-34.2607025,0,14.6804707,631.7251273
59.0232601,-34.4363998,0,14.5868371,631.9251997
58.9285698,-34.6123052,0,14.4929274,632.124972
58.8347326,-34.7887503,0,14.3985715,632.3248176
58.7415915,-34.9660707,0,14.3035937,632.5251119
58.6494887,-35.143646,0,14.2079243,632.7251517
58.5584281,-35.321483,0,14.1113764,632.9249466
58.4683719,-35.4996654,0,14.0137288,633.1245941
58.378952,-35.6789402,0,13.9147127,633.3249322
58.2905694,-35.8585128,0,13.8139362,633.5250767
58.2032099,-36.0383958,0,13.7110591,633.7250506
58.1168524,-36.2186059,0,13.6056962,633.9248838
58.0314689,-36.3991621,0,13.497412,634.1246108
57.9469088,-36.5803352,0,13.3857214,634.324546
57.8631343,-36.7621489,0,13.270128,634.5247319
57.7802594,-36.9442743,0,13.1499665,634.7248267
57.6982439,-37.1267024,0,13.0251222,634.9248431
57.6170115,-37.3094663,0,12.8940026,635.1248464
57.5365953,-37.4924261,0,12.7593533,635.324699
57.4568646,-37.6755017,0,12.6125719,635.5243829
57.377493,-37.858914,0,12.4511311,635.7242326
57.2985457,-38.0426604,0,12.3018444,635.9242212
57.2203004,-38.2266731,0,12.1620648,636.1241787
57.1429318,-38.4110719,0,12.0326148,636.3241507
57.0666473,-38.5959245,0,11.9133625,636.5241252
56.991651,-38.7813092,0,11.8043462,636.7241051
56.9181505,-38.9672964,0,11.7055321,636.924089
56.8463549,-39.1539522,0,11.6168956,637.1240765
56.7764748,-39.3413341,0,11.5384247,637.3240645
56.7087295,-39.5294697,0,11.4701345,637.5240256
56.643319,-39.7184319,0,11.4120775,637.7239887
56.5804538,-39.9082592,0,11.3643582,637.9239548
56.5203451,-40.0989809,0,11.3271421,638.1239243
56.4632046,-40.2906169,0,11.3006631,638.3238978
56.409244,-40.4831761,0,11.2842154,638.5238748
56.3586586,-40.6766524,0,11.2740325,638.7238547
56.3115806,-40.8710141,0,11.2671199,638.9238367
56.268088,-41.0662105,0,11.2626968,639.1238198
56.2282422,-41.2621839,0,11.2598573,639.3238029
56.1920856,-41.4588702,0,11.2572392,639.5237849
56.1596378,-41.6562,0,11.2546229,639.7237647
56.1309112,-41.8541025,0,11.2519627,639.9237413
56.1059181,-42.0525067,0,11.2494097,640.1237135
56.0846702,-42.2513459,0,11.2470507,640.3236847
56.0671789,-42.4505626,0,11.244971,640.5236678
56.0534583,-42.6500767,0,11.2432745,640.7236531
56.0435211,-42.8498166,0,11.2419257,640.9236401
56.0373777,-43.0497077,0,11.2405767,641.1236256
56.0350295,-43.2496852,0,11.2393507,641.3236168
56.0364732,-43.4496458,0,11.2384436,641.5235827
56.0417025,-43.6495103,0,11.2377344,641.7235156
56.0507177,-43.8492659,0,11.2369475,641.9234745
56.0635156,-44.0488371,0,11.2363627,642.1234556
56.0800827,-44.2481244,0,11.2361948,642.3234303
56.1004059,-44.4470648,0,11.2364844,642.5234061
56.1244728,-44.6455858,0,11.2370394,642.7233806
56.1522727,-44.8436176,0,11.2376969,642.9233542
56.1837962,-45.0410896,0,11.238296,643.1233265
56.2190348,-45.2379311,0,11.2371502,643.3232973
56.257978,-45.4340717,0,11.2341959,643.5232666
56.3006123,-45.6294524,0,11.2309684,643.7232449
56.3469192,-45.8239969,0,11.2274779,643.9232246
56.3968826,-46.0176346,0,11.2239289,644.1232043
56.4504878,-46.2102958,0,11.2206056,644.323184
56.5077216,-46.4019099,0,11.2176935,644.5231632
56.5685725,-46.5924056,0,11.2153905,644.7231418
56.63303,-46.7817106,0,11.2136389,644.9231196
56.7010802,-46.9697531,0,11.211901,645.1230967
56.7726944,-47.1564664,0,11.2098315,645.3230728
56.8478317,-47.3417889,0,11.2067746,645.5230479
56.9264506,-47.5256603,0,11.2027033,645.723022
57.0085115,-47.7080204,0,11.197764,645.922995
57.0939772,-47.8888088,0,11.1921158,646.122967
57.1828126,-48.0679646,0,11.1859318,646.3229383
57.2749848,-48.245426,0,11.1794023,646.522909
57.3704633,-48.4211294,0,11.1727959,646.7228786
57.46922,-48.5950124,0,11.1661866,646.922849
57.5712212,-48.7670085,0,11.159558,647.1228163
57.6764358,-48.9370647,0,11.1526848,647.3227893
57.7848202,-49.1051103,0,11.1457837,647.5227556
57.8963212,-49.2710533,0,11.1388896,647.7226795
58.0109419,-49.4348869,0,11.1325428,647.9226278
58.1286737,-49.5965646,0,11.1270744,648.122629
58.2494598,-49.7559798,0,11.1219975,648.3226352
58.3732292,-49.9130203,0,11.1176629,648.5225866
58.4999761,-50.067657,0,11.1139746,648.7225299
58.6296745,-50.2198349,0,11.1110307,648.9224793
58.7622888,-50.369488,0,11.1088632,649.1224358
58.8977823,-50.5165505,0,11.1075305,649.3224005
59.0361148,-50.6609569,0,11.1061977,649.5223732
59.1772286,-50.8026571,0,11.1051924,649.7223533
59.3210105,-50.9416584,0,11.109124,649.9223398
59.4673049,-51.07802,0,11.1213682,650.1223312
59.6159496,-51.21182,0,11.1424953,650.3223254
59.7667829,-51.343149,0,11.172562,650.5223204
59.9196437,-51.4721101,0,11.211798,650.7223138
60.0743759,-51.5988143,0,11.2600254,650.9223039
60.2308172,-51.7233685,0,11.3169814,651.1222729
60.3888446,-51.8459114,0,11.3824964,651.3222465
60.5483219,-51.9665712,0,11.4564358,651.522226
60.7091142,-52.0854784,0,11.5387156,651.7222087
60.8710907,-52.2027685,0,11.6288332,651.9221921
61.0341249,-52.3185818,0,11.7182365,652.1221742
61.1980939,-52.4330631,0,11.8069416,652.3221537
61.3628783,-52.5463614,0,11.8949641,652.5221297
61.528362,-52.6586298,0,11.9823192,652.7221024
61.694432,-52.7700246,0,12.0690212,652.9220725
61.8609818,-52.8807068,0,12.1550843,653.1220459
62.0279064,-52.9908384,0,12.2405218,653.3220279
62.1950835,-53.1005699,0,12.3253468,653.5220009
62.3624207,-53.2100633,0,12.4095719,653.7219772
62.5298022,-53.319477,0,12.4932091,653.921947
62.6970077,-53.4288785,0,12.5762703,654.1217629
62.8641432,-53.538292,0,12.6587667,654.3215267
63.0315248,-53.6476824,0,12.7407094,654.5214839
63.1991543,-53.7569208,0,12.8221089,654.7215655
63.3669948,-53.8659715,0,12.9029756,654.9217217
63.5348224,-53.9746183,0,12.9833194,655.1216473
63.7026942,-54.0828523,0,13.06315,655.3213859
63.8708672,-54.1907917,0,13.1424766,655.5212185
64.0393986,-54.2984297,0,13.2213085,655.7211905
64.2083379,-54.4057608,0,13.2996543,655.9213415
64.3777098,-54.5127689,0,13.3775227,656.1216852
64.5467062,-54.6189225,0,13.4549219,656.3212557
64.7161816,-54.724743,0,13.53186,656.5210553
64.8861745,-54.8302402,0,13.6083449,656.7211234
65.0567138,-54.9354221,0,13.684384,656.9214903
65.226971,-55.0397775,0,13.7599848,657.1211839
65.3975963,-55.1437095,0,13.8351546,657.3209709
65.5688133,-55.2473581,0,13.9099002,657.5211166
65.7404304,-55.3506137,0,13.9842285,657.7214018
65.9117116,-55.4530484,0,14.0581462,657.9209766
66.0836149,-55.5552509,0,14.1316596,658.1209669
66.2561279,-55.6572269,0,14.2047751,658.3213661
66.428221,-55.758388,0,14.2774987,658.5209897
66.6008059,-55.8592924,0,14.3498365,658.7209078
66.7739927,-55.9600232,0,14.4217942,658.9212584
66.9468352,-56.0600538,0,14.4933775,659.1209598
67.1200781,-56.1598407,0,14.564592,659.3208861
67.2938911,-56.2595041,0,14.6354429,659.5212452
67.467274,-56.3584968,0,14.7059357,659.7208979
67.6411257,-56.4573595,0,14.7760753,659.9208935
67.815384,-56.5560814,0,14.8458669,660.1211732
67.9892544,-56.6542404,0,14.9153152,660.3208382
68.1636373,-56.7523728,0,14.9844252,660.5209366
68.3380991,-56.8502613,0,15.0532014,660.7209843
68.5124806,-56.9478452,0,15.1216484,660.920813
68.6872877,-57.0454355,0,15.1897706,661.1210164
68.8618588,-57.1426911,0,15.2575725,661.3208506
69.036636,-57.2398871,0,15.3250582,661.5208359
69.2116189,-57.3370516,0,15.392232,661.7209858
69.3863506,-57.4339595,0,15.4590978,661.9207914
69.5613811,-57.530945,0,15.5256598,662.1208961
69.7362881,-57.6278027,0,15.5919217,662.3208307
69.9112349,-57.7246521,0,15.6578874,662.5207962
70.0863115,-57.821572,0,15.7235607,662.7209094
70.2611579,-57.9183922,0,15.7889451,662.9207729
70.4361474,-58.0153485,0,15.8540443,663.1208275
70.6110178,-58.1123249,0,15.9188617,663.3207877
70.7858593,-58.2094008,0,15.9834008,663.5207709
70.9606847,-58.3066127,0,16.047665,663.7208061
71.1353592,-58.4039151,0,16.1116575,663.9207534
71.3100033,-58.5014047,0,16.1753816,664.1207654
71.484518,-58.599056,0,16.2388404,664.3207432
71.6589401,-58.6969195,0,16.2277234,664.5207441
71.8332062,-58.7949893,0,16.1000064,664.72071
72.007384,-58.893334,0,15.9730383,664.9207339
72.1813527,-58.9919155,0,15.8467959,665.1206925
72.3552022,-59.0908151,0,15.7212371,665.3207044
72.5288672,-59.1900266,0,15.59633,665.5207106
72.7022588,-59.2895296,0,15.472051,665.7206243
72.8755937,-59.3894799,0,15.3483482,665.9207119
73.0485464,-59.4897209,0,15.2252074,666.1206141
73.2213892,-59.590442,0,15.1025802,666.3206625
73.39395,-59.691575,0,14.9804372,666.5206753
73.5661048,-59.7930784,0,14.8587591,666.7205258
73.7382417,-59.8952141,0,14.7374841,666.9206828
73.9098389,-59.9977052,0,14.6166029,667.1205578
74.0812614,-60.100802,0,14.4960658,667.3205944
74.2523701,-60.2044551,0,14.3758362,667.5206497
74.4228402,-60.3084994,0,14.2559053,667.7203627
74.59342,-60.413427,0,14.1361904,667.9206307
74.763325,-60.5187907,0,14.0166814,668.1205537
74.9328044,-60.6247775,0,13.8973399,668.3204449
75.1021092,-60.731581,0,13.7781041,668.5206225
75.2706489,-60.8388632,0,13.6589605,668.7204102
75.4389793,-60.9470133,0,13.5398434,668.9204891
75.6068433,-61.0559045,0,13.4207079,669.1205781
75.7738681,-61.1653284,0,13.3015339,669.320255
75.9408461,-61.2758424,0,13.1822359,669.5204924
76.1071113,-61.3870464,0,13.0627781,669.7205185
76.2724786,-61.4988489,0,12.9431306,669.9201335
76.4378525,-61.6119029,0,12.8232041,670.1204576
76.6023621,-61.7256557,0,12.7029564,670.3204653
76.7659268,-61.8400841,0,12.5823436,670.5200831
76.9293981,-61.9558274,0,12.4613343,670.7203814
77.091985,-62.0723712,0,12.3397662,670.9204237
77.2535875,-62.1896777,0,12.2176027,671.120114
77.4148185,-62.3082363,0,12.0955559,671.3202429
77.57528,-62.4278113,0,11.9722785,671.520358
77.734724,-62.5482278,0,11.8466569,671.7201642
77.8933994,-62.6696673,0,11.7178193,671.9199777
78.0516263,-62.7924053,0,11.5892785,672.1202285
78.2088283,-62.9160796,0,11.4617535,672.320248
78.3649259,-63.0407137,0,11.3347399,672.5199981
78.5202731,-63.1666753,0,11.2084322,672.7199958
78.6748012,-63.2940075,0,11.0826851,672.9202267
78.8280979,-63.4224644,0,10.9574699,673.1202294
78.9801027,-63.5520833,0,10.8327721,673.3199955
79.1309716,-63.6830924,0,10.708515,673.5198075
79.280975,-63.8158377,0,10.5845568,673.7201131
79.4295396,-63.9499213,0,10.4608302,673.9202377
79.5766088,-64.0853913,0,10.3372506,674.1201913
79.7221293,-64.2223001,0,10.2137097,674.3199918
79.866052,-64.360705,0,10.0900661,674.5196657
80.0086947,-64.5010303,0,9.9660645,674.719761
80.1497549,-64.6431035,0,9.8414442,674.9199678
80.2890158,-64.7868195,0,9.7159098,675.1200875
80.4264191,-64.9322248,0,9.5890834,675.3201434
80.5619058,-65.0793609,0,9.4605589,675.5201576
80.6954152,-65.2282612,0,9.3302063,675.7201478
80.826884,-65.378945,0,9.1974264,675.9201219
80.9562457,-65.5314128,0,9.0614749,676.1200741
81.0834314,-65.68564,0,8.9214446,676.3199797
81.2083715,-65.8415729,0,8.7762632,676.5197923
81.3310006,-65.9991293,0,8.6247125,676.7194468
81.4516784,-66.1587626,0,8.4655328,676.9195616
81.5701768,-66.3201556,0,8.29772,677.1197854
81.6862253,-66.4829081,0,8.1210328,677.3196744
81.7997694,-66.6469798,0,7.9368347,677.5192033
81.911277,-66.8132884,0,7.7560946,677.7194344
82.0196651,-66.9808358,0,7.594866,677.9189842
82.1247738,-67.1508297,0,7.4780986,678.1188486
82.2252109,-67.323576,0,7.3993845,678.3186707
82.3200204,-67.4998324,0,7.3483472,678.5188086
82.4081353,-67.6795046,0,7.3190038,678.7189244
