# x_ref_m, y_ref_m, width_right_m, width_left_m, x_normvec_m, y_normvec_m, alpha_m, s_racetraj_m, psi_racetraj_rad, kappa_racetraj_radpm, vx_racetraj_mps, ax_racetraj_mps2
6.2446700, 0.0097433, 5.0097438, 4.9902562, -0.0016923, -0.9999986, -3.6300605, 534.0461564, -1.4634081, -0.0077535, 20.6230124, 5.0448148
6.5443887, 0.0092327, 5.0092377, 4.9907623, -0.0017143, -0.9999985, -3.6624008, 534.3476953, -1.4664893, -0.0076529, 20.7206153, 5.0423937
6.8441050, 0.0087159, 5.0087241, 4.9912759, -0.0017341, -0.9999985, -3.6940460, 534.6491505, -1.4680148, -0.0076024, 20.7692273, 5.0411835
7.1438193, 0.0081934, 5.0081956, 4.9918044, -0.0017516, -0.9999985, -3.7250028, 534.9505244, -1.4710354, -0.0075010, 20.8660766, 5.0387641
7.4435318, 0.0076661, 5.0076672, 4.9923328, -0.0017669, -0.9999984, -3.7552782, 535.2518195, -1.4725305, -0.0074501, 20.9143158, 5.0375548
7.7432429, 0.0071345, 5.0071387, 4.9928613, -0.0017800, -0.9999984, -3.7848789, 535.5530384, -1.4754900, -0.0073480, 21.0104272, 5.0351372
8.0429531, 0.0065994, 5.0066115, 4.9933885, -0.0017908, -0.9999984, -3.8138120, 535.8541832, -1.4769545, -0.0072968, 21.0583013, 5.0339288
8.3426627, 0.0060613, 5.0060853, 4.9939147, -0.0017993, -0.9999984, -3.8420841, 536.1552564, -1.4798526, -0.0071941, 21.1536900, 5.0315128
8.6423720, 0.0055211, 5.0055591, 4.9944409, -0.0018056, -0.9999984, -3.8697022, 536.4562603, -1.4812862, -0.0071426, 21.2012064, 5.0303053
8.9420815, 0.0049792, 5.0050328, 4.9949672, -0.0018097, -0.9999984, -3.8966730, 536.7571972, -1.4841225, -0.0070392, 21.2958870, 5.0278911
9.2417916, 0.0044365, 5.0044805, 4.9955195, -0.0018115, -0.9999984, -3.9230036, 537.0580692, -1.4855251, -0.0069874, 21.3430528, 5.0266845
9.5415025, 0.0038936, 5.0039232, 4.9960768, -0.0018111, -0.9999984, -3.9487005, 537.3588786, -1.4882992, -0.0068834, 21.4370394, 5.0242720
9.8412148, 0.0033512, 5.0033658, 4.9966342, -0.0018084, -0.9999984, -3.9737708, 537.6596275, -1.4896707, -0.0068313, 21.4838617, 5.0230662
10.1409286, 0.0028098, 5.0028104, 4.9971896, -0.0018034, -0.9999984, -3.9982212, 537.9603179, -1.4923822, -0.0067268, 21.5771678, 5.0206555
10.4406445, 0.0022703, 5.0022758, 4.9977242, -0.0017963, -0.9999984, -4.0220586, 538.2609521, -1.4937223, -0.0066744, 21.6236532, 5.0194506
10.7403629, 0.0017333, 5.0017413, 4.9982587, -0.0017868, -0.9999984, -4.0452897, 538.5615320, -1.4963710, -0.0065694, 21.7162922, 5.0170416
11.0400839, 0.0011995, 5.0012067, 4.9987933, -0.0017752, -0.9999984, -4.0679214, 538.8620597, -1.4976796, -0.0065168, 21.7624472, 5.0158375
11.3398082, 0.0006694, 5.0006758, 4.9993242, -0.0017612, -0.9999984, -4.0899605, 539.1625370, -1.5002651, -0.0064112, 21.8544317, 5.0134303
11.6395359, 0.0001439, 5.0001523, 4.9998477, -0.0017451, -0.9999985, -4.1114139, 539.4629659, -1.5015420, -0.0063583, 21.9002626, 5.0122271
11.9392676, -0.0003764, 4.9996288, 5.0003712, -0.0017267, -0.9999985, -4.1322882, 539.7633484, -1.5040641, -0.0062523, 21.9916051, 5.0098216
12.2390035, -0.0008910, 4.9991054, 5.0008946, -0.0017060, -0.9999985, -4.1525904, 540.0636862, -1.5053092, -0.0061992, 22.0371180, 5.0086193
12.5387441, -0.0013989, 4.9985848, 5.0014152, -0.0016831, -0.9999986, -4.1723273, 540.3639812, -1.5077676, -0.0060928, 22.1278303, 5.0062155
12.8384896, -0.0018997, 4.9980663, 5.0019337, -0.0016580, -0.9999986, -4.1915056, 540.6642352, -1.5089808, -0.0060394, 22.1730310, 5.0050140
13.1382406, -0.0023927, 4.9975477, 5.0024523, -0.0016306, -0.9999987, -4.2101321, 540.9644500, -1.5113751, -0.0059326, 22.2631248, 5.0026120
13.4379974, -0.0028771, 4.9970292, 5.0029708, -0.0016009, -0.9999987, -4.2282136, 541.2646272, -1.5125562, -0.0058791, 22.3080191, 5.0014114
13.7377603, -0.0033522, 4.9963113, 5.0036887, -0.0015691, -0.9999988, -4.2457570, 541.5647686, -1.5148863, -0.0057718, 22.3975055, 4.9990110
14.0375297, -0.0038175, 4.9955524, 5.0044476, -0.0015349, -0.9999988, -4.2627690, 541.8648758, -1.5160353, -0.0057181, 22.4420989, 4.9978113
14.3373060, -0.0042723, 4.9947935, 5.0052065, -0.0014986, -0.9999989, -4.2792564, 542.1649504, -1.5183009, -0.0056104, 22.5309889, 4.9954127
14.6370896, -0.0047158, 4.9940811, 5.0059189, -0.0014600, -0.9999989, -4.2952260, 542.4649941, -1.5194176, -0.0055566, 22.5752868, 4.9942139
14.9368809, -0.0051474, 4.9939840, 5.0060160, -0.0014191, -0.9999990, -4.3106847, 542.7650084, -1.5216186, -0.0054485, 22.6635909, 4.9918170
15.2366801, -0.0055665, 4.9938869, 5.0061131, -0.0013760, -0.9999991, -4.3256391, 543.0649948, -1.5227029, -0.0053947, 22.7075984, 4.9906190
15.5364878, -0.0059723, 4.9937898, 5.0062102, -0.0013307, -0.9999991, -4.3400960, 543.3649550, -1.5248389, -0.0052855, 22.7953270, 4.9882238
15.8363042, -0.0063641, 4.9936057, 5.0063943, -0.0012830, -0.9999992, -4.3540623, 543.6648898, -1.5258907, -0.0052332, 22.8390492, 4.9870267
16.1361297, -0.0067415, 4.9932493, 5.0067507, -0.0012339, -0.9999992, -4.3675449, 543.9648045, -1.5279622, -0.0051229, 22.9262121, 4.9846333
16.4359644, -0.0071040, 4.9928929, 5.0071071, -0.0011848, -0.9999993, -4.3805514, 544.2647070, -1.5289807, -0.0050620, 22.9696539, 3.4875990
16.7358081, -0.0074520, 4.9925365, 5.0074635, -0.0011362, -0.9999994, -4.3930901, 544.5645999, -1.5309811, -0.0049404, 23.0000000, 0.0000000
17.0356608, -0.0077854, 4.9921853, 5.0078147, -0.0010879, -0.9999994, -4.4051695, 544.8644839, -1.5319631, -0.0048798, 23.0000000, 0.0000000
17.3355222, -0.0081045, 4.9918378, 5.0081622, -0.0010401, -0.9999995, -4.4167979, 545.1643599, -1.5338906, -0.0047582, 23.0000000, 0.0000000
17.6353922, -0.0084092, 4.9914904, 5.0085096, -0.0009926, -0.9999995, -4.4279836, 545.4642288, -1.5348362, -0.0046974, 23.0000000, 0.0000000
17.9352707, -0.0086998, 4.9911429, 5.0088571, -0.0009455, -0.9999996, -4.4387349, 545.7640914, -1.5366907, -0.0045756, 23.0000000, 0.0000000
18.2351575, -0.0089763, 4.9908809, 5.0091191, -0.0008987, -0.9999996, -4.4490603, 546.0639486, -1.5375997, -0.0045147, 23.0000000, 0.0000000
18.5350526, -0.0092389, 4.9906351, 5.0093649, -0.0008524, -0.9999996, -4.4589680, 546.3638012, -1.5393811, -0.0043927, 23.0000000, 0.0000000
18.8349558, -0.0094876, 4.9903892, 5.0096108, -0.0008064, -0.9999997, -4.4684664, 546.6636498, -1.5402536, -0.0043316, 23.0000000, 0.0000000
19.1348668, -0.0097227, 4.9901495, 5.0098505, -0.0007609, -0.9999997, -4.4775639, 546.9634951, -1.5419617, -0.0042095, 23.0000000, 0.0000000
19.4347857, -0.0099441, 4.9899785, 5.0100215, -0.0007157, -0.9999997, -4.4862689, 547.2633379, -1.5427975, -0.0041483, 23.0000000, 0.0000000
19.7347122, -0.0101520, 4.9898074, 5.0101926, -0.0006709, -0.9999998, -4.4945897, 547.5631788, -1.5444323, -0.0040260, 23.0000000, 0.0000000
20.0346463, -0.0103465, 4.9896364, 5.0103636, -0.0006264, -0.9999998, -4.5025346, 547.8630183, -1.5452313, -0.0039648, 23.0000000, 0.0000000
20.3345877, -0.0105278, 4.9894705, 5.0105295, -0.0005824, -0.9999998, -4.5101121, 548.1628571, -1.5467927, -0.0038423, 23.0000000, 0.0000000
20.6345364, -0.0106959, 4.9893146, 5.0106854, -0.0005387, -0.9999999, -4.5173305, 548.4626956, -1.5475550, -0.0037810, 23.0000000, 0.0000000
20.9344922, -0.0108510, 4.9891587, 5.0108413, -0.0004954, -0.9999999, -4.5241981, 548.7625345, -1.5490429, -0.0036584, 23.0000000, 0.0000000
21.2344550, -0.0109932, 4.9890028, 5.0109972, -0.0004525, -0.9999999, -4.5307235, 549.0623740, -1.5497684, -0.0035970, 23.0000000, 0.0000000
21.5344245, -0.0111226, 4.9888760, 5.0111240, -0.0004100, -0.9999999, -4.5369149, 549.3622148, -1.5511826, -0.0034743, 23.0000000, 0.0000000
21.8344008, -0.0112392, 4.9887690, 5.0112310, -0.0003679, -0.9999999, -4.5427806, 549.6620572, -1.5518713, -0.0034129, 23.0000000, 0.0000000
22.1343837, -0.0113433, 4.9886620, 5.0113380, -0.0003261, -0.9999999, -4.5483293, 549.9619016, -1.5532119, -0.0032901, 23.0000000, 0.0000000
22.4343729, -0.0114349, 4.9885550, 5.0114450, -0.0002847, -1.0000000, -4.5535690, 550.2617483, -1.5538638, -0.0032287, 23.0000000, 0.0000000
22.7343685, -0.0115141, 4.9884881, 5.0115119, -0.0002437, -1.0000000, -4.5585084, 550.5615977, -1.5551306, -0.0031058, 23.0000000, 0.0000000
23.0343702, -0.0115812, 4.9884284, 5.0115716, -0.0002031, -1.0000000, -4.5631557, 550.8614502, -1.5557456, -0.0030443, 23.0000000, 0.0000000
23.3343779, -0.0116360, 4.9883686, 5.0116314, -0.0001628, -1.0000000, -4.5675194, 551.1613060, -1.5569387, -0.0029213, 23.0000000, 0.0000000
23.6343914, -0.0116789, 4.9883135, 5.0116865, -0.0001230, -1.0000000, -4.5716078, 551.4611653, -1.5575168, -0.0028598, 23.0000000, 0.0000000
23.9344107, -0.0117099, 4.9882988, 5.0117012, -0.0000835, -1.0000000, -4.5754294, 551.7610283, -1.5586361, -0.0027368, 23.0000000, 0.0000000
24.2344356, -0.0117291, 4.9882842, 5.0117158, -0.0000444, -1.0000000, -4.5789925, 552.0608954, -1.5591773, -0.0026753, 23.0000000, 0.0000000
24.5344659, -0.0117366, 4.9882696, 5.0117304, -0.0000057, -1.0000000, -4.5823055, 552.3607667, -1.5602228, -0.0025522, 23.0000000, 0.0000000
24.8345016, -0.0117325, 4.9882578, 5.0117422, 0.0000327, -1.0000000, -4.5853769, 552.6606424, -1.5607271, -0.0024907, 23.0000000, 0.0000000
25.1345424, -0.0117170, 4.9882513, 5.0117487, 0.0000706, -1.0000000, -4.5882150, 552.9605225, -1.5616987, -0.0023676, 23.0000000, 0.0000000
25.4345883, -0.0116902, 4.9882448, 5.0117552, 0.0001082, -1.0000000, -4.5908282, 553.2604073, -1.5621661, -0.0023060, 23.0000000, 0.0000000
25.7346391, -0.0116521, 4.9882383, 5.0117617, 0.0001454, -1.0000000, -4.5932250, 553.5602969, -1.5630638, -0.0021829, 23.0000000, 0.0000000
26.0346946, -0.0116030, 4.9882784, 5.0117216, 0.0001822, -1.0000000, -4.5954138, 553.8601912, -1.5634942, -0.0021213, 23.0000000, 0.0000000
26.3347547, -0.0115428, 4.9883495, 5.0116505, 0.0002186, -1.0000000, -4.5974028, 554.1600905, -1.5643181, -0.0019982, 23.0000000, 0.0000000
26.6348194, -0.0114718, 4.9884205, 5.0115795, 0.0002547, -1.0000000, -4.5992007, 554.4599948, -1.5647116, -0.0019366, 23.0000000, 0.0000000
26.9348884, -0.0113900, 4.9884916, 5.0115084, 0.0002904, -1.0000000, -4.6008157, 554.7599040, -1.5654615, -0.0018134, 23.0000000, 0.0000000
27.2349616, -0.0112975, 4.9886196, 5.0113804, 0.0003257, -0.9999999, -4.6022563, 555.0598183, -1.5658180, -0.0017518, 23.0000000, 0.0000000
27.5350389, -0.0111946, 4.9887564, 5.0112436, 0.0003606, -0.9999999, -4.6035309, 555.3597375, -1.5664941, -0.0016286, 23.0000000, 0.0000000
27.8351201, -0.0110812, 4.9888933, 5.0111067, 0.0003951, -0.9999999, -4.6046480, 555.6596618, -1.5668137, -0.0015670, 23.0000000, 0.0000000
28.1352052, -0.0109575, 4.9890304, 5.0109696, 0.0004293, -0.9999999, -4.6056158, 555.9595911, -1.5674158, -0.0014438, 23.0000000, 0.0000000
28.4352939, -0.0108235, 4.9891698, 5.0108302, 0.0004631, -0.9999999, -4.6064429, 556.2595254, -1.5676984, -0.0013822, 23.0000000, 0.0000000
28.7353861, -0.0106796, 4.9893092, 5.0106908, 0.0004965, -0.9999999, -4.6071377, 556.5594646, -1.5682267, -0.0012590, 23.0000000, 0.0000000
29.0354817, -0.0105256, 4.9894487, 5.0105513, 0.0005295, -0.9999999, -4.6077085, 556.8594086, -1.5684723, -0.0011974, 23.0000000, 0.0000000
29.3355805, -0.0103618, 4.9896072, 5.0103928, 0.0005622, -0.9999998, -4.6081638, 557.1593574, -1.5689266, -0.0010742, 23.0000000, 0.0000000
29.6356825, -0.0101882, 4.9897980, 5.0102020, 0.0005944, -0.9999998, -4.6085121, 557.4593110, -1.5691353, -0.0010126, 23.0000000, 0.0000000
29.9357874, -0.0100050, 4.9899888, 5.0100112, 0.0006263, -0.9999998, -4.6087617, 557.7592691, -1.5695157, -0.0008894, 23.0000000, 0.0000000
30.2358952, -0.0098123, 4.9901796, 5.0098204, 0.0006578, -0.9999998, -4.6089211, 558.0592318, -1.5696874, -0.0008278, 23.0000000, 0.0000000
30.5360057, -0.0096102, 4.9902646, 5.0097354, 0.0006889, -0.9999998, -4.6089986, 558.3591988, -1.5699939, -0.0007046, 23.0000000, 0.0000000
30.8361187, -0.0093989, 4.9902863, 5.0097137, 0.0007197, -0.9999997, -4.6090028, 558.6591702, -1.5701287, -0.0006430, 23.0000000, 0.0000000
31.1362341, -0.0091783, 4.9903080, 5.0096920, 0.0007501, -0.9999997, -4.6089420, 558.9591458, -1.5703612, -0.0005199, 23.0000000, 0.0000000
31.4363518, -0.0089487, 4.9903296, 5.0096704, 0.0007801, -0.9999997, -4.6088246, 559.2591254, -1.5704590, -0.0004583, 23.0000000, 0.0000000
31.7364717, -0.0087101, 4.9907294, 5.0092706, 0.0008097, -0.9999997, -4.6086592, 559.5591089, -1.5706177, -0.0003351, 23.0000000, 0.0000000
32.0365936, -0.0084627, 4.9911745, 5.0088255, 0.0008389, -0.9999996, -4.6084540, 559.8590962, -1.5706786, -0.0002735, 23.0000000, 0.0000000
32.3367174, -0.0082066, 4.9916195, 5.0083805, 0.0008678, -0.9999996, -4.6082176, 560.1590872, -1.5707633, -0.0001511, 23.0000000, 0.0000000
32.6368428, -0.0079419, 4.9920418, 5.0079582, 0.0008962, -0.9999996, -4.6079582, 560.4590817, -1.5707880, -0.0000960, 23.0000000, 0.0000000
32.9369699, -0.0076687, 4.9923171, 5.0076829, 0.0009243, -0.9999996, -4.6076829, 560.7590796, -1.5708120, -0.0000342, 23.0000000, 0.0000000
33.2370984, -0.0073871, 4.9925924, 5.0074076, 0.0009521, -0.9999995, -4.6073956, 561.0590806, -1.5708178, -0.0000239, 23.0000000, 0.0000000
33.5372283, -0.0070972, 4.9928678, 5.0071322, 0.0009794, -0.9999995, -4.6070982, 561.3590848, -1.5708239, -0.0000074, 23.0000000, 0.0000000
33.8373593, -0.0067992, 4.9931625, 5.0068375, 0.0010064, -0.9999995, -4.6067919, 561.6590919, -1.5708246, 0.0000004, 23.0000000, 0.0000000
34.1374914, -0.0064932, 4.9934874, 5.0065126, 0.0010329, -0.9999995, -4.6064779, 561.9591019, -1.5708213, 0.0000160, 23.0000000, 0.0000000
34.4376244, -0.0061792, 4.9938122, 5.0061878, 0.0010592, -0.9999994, -4.6061573, 562.2591145, -1.5708174, 0.0000238, 23.0000000, 0.0000000
34.7377581, -0.0058575, 4.9941370, 5.0058630, 0.0010850, -0.9999994, -4.6058313, 562.5591296, -1.5708047, 0.0000394, 23.0000000, -1.1385672
35.0378925, -0.0055280, 4.9944727, 5.0055273, 0.0011104, -0.9999994, -4.6055010, 562.8591471, -1.5707960, 0.0000472, 22.9900976, -12.2853558
35.3380274, -0.0051909, 4.9948144, 5.0051856, 0.0011355, -0.9999994, -4.6051677, 563.1591669, -1.5707740, 0.0000628, 22.7754091, -12.2719834
35.6381626, -0.0048464, 4.9951561, 5.0048439, 0.0011602, -0.9999993, -4.6048325, 563.4591888, -1.5707607, 0.0000707, 22.6673907, -12.2654142
35.9382981, -0.0044945, 4.9954977, 5.0045023, 0.0011845, -0.9999993, -4.6044966, 563.7592127, -1.5707293, 0.0000828, 22.4499543, -12.2606468
36.2384336, -0.0041354, 4.9958395, 5.0041605, 0.0012084, -0.9999993, -4.6041605, 564.0592384, -1.5707147, 0.0000636, 22.3404638, -12.2677021
36.5385690, -0.0037692, 4.9961814, 5.0038186, 0.0012320, -0.9999992, -4.6038186, 564.3592658, -1.5707403, -0.0002698, 22.1206890, -11.9535665
36.8387043, -0.0033959, 4.9965232, 5.0034768, 0.0012552, -0.9999992, -4.6034449, 564.6592948, -1.5708368, -0.0006958, 22.0123508, -11.7332735
37.1388392, -0.0030158, 4.9968751, 5.0031249, 0.0012780, -0.9999992, -4.6029860, 564.9593254, -1.5712999, -0.0016362, 21.8001723, -11.2861290
37.4389737, -0.0026288, 4.9972840, 5.0027160, 0.0013004, -0.9999992, -4.6023785, 565.2593575, -1.5716752, -0.0021165, 21.6963865, -11.0688766
37.7391075, -0.0022352, 4.9976928, 5.0023072, 0.0013225, -0.9999991, -4.6015575, 565.5593913, -1.5727139, -0.0030771, 21.4933386, -10.6464106
38.0392406, -0.0018350, 4.9981016, 5.0018984, 0.0013441, -0.9999991, -4.6004585, 565.8594269, -1.5733773, -0.0035573, 21.3940449, -10.4409692
38.3393728, -0.0014284, 4.9985194, 5.0014806, 0.0013654, -0.9999991, -4.5990165, 566.1594650, -1.5749923, -0.0045177, 21.1998420, -10.0411189
38.6395040, -0.0010155, 4.9989501, 5.0010499, 0.0013863, -0.9999990, -4.5971669, 566.4595060, -1.5759438, -0.0049979, 21.1049038, -9.8465028
38.9396340, -0.0005963, 4.9993808, 5.0006192, 0.0014069, -0.9999990, -4.5948449, 566.7595510, -1.5781349, -0.0059579, 20.9192845, -9.4673879
39.2397627, -0.0001710, 4.9998115, 5.0001885, 0.0014270, -0.9999990, -4.5919858, 567.0596010, -1.5793744, -0.0064378, 20.8285768, -9.2827018
39.5398900, 0.0002602, 5.0002608, 4.9997392, 0.0014468, -0.9999990, -4.5885248, 567.3596579, -1.5821414, -0.0073972, 20.6513021, -8.9226189
39.8400157, 0.0006974, 5.0007196, 4.9992804, 0.0014662, -0.9999989, -4.5843972, 567.6597234, -1.5836688, -0.0078767, 20.5647107, -8.7470548
40.1401397, 0.0011403, 5.0011784, 4.9988216, 0.0014852, -0.9999989, -4.5795382, 567.9597999, -1.5870111, -0.0088351, 20.3955621, -8.4044736
40.4402618, 0.0015888, 5.0016371, 4.9983629, 0.0015039, -0.9999989, -4.5738832, 568.2598904, -1.5888259, -0.0093140, 20.3129824, -8.2373087
40.7403819, 0.0020429, 5.0021140, 4.9978860, 0.0015221, -0.9999988, -4.5673674, 568.5599983, -1.5927428, -0.0102707, 20.1517591, -7.9108670
41.0405000, 0.0025024, 5.0025924, 4.9974076, 0.0015400, -0.9999988, -4.5599261, 568.8601274, -1.5948446, -0.0107485, 20.0730948, -7.7514617
41.3406157, 0.0029673, 5.0030709, 4.9969291, 0.0015575, -0.9999988, -4.5514945, 569.1602823, -1.5993349, -0.0117028, 19.9196113, -7.4399623
41.6407291, 0.0034373, 5.0035453, 4.9964547, 0.0015747, -0.9999988, -4.5420080, 569.4604682, -1.6017230, -0.0121791, 19.8447729, -7.2877587
41.9408399, 0.0039124, 5.0040014, 4.9959986, 0.0015914, -0.9999987, -4.5314019, 569.7606910, -1.6067848, -0.0131299, 19.6988561, -6.9901662
42.2409480, 0.0043925, 5.0044574, 4.9955426, 0.0016078, -0.9999987, -4.5196115, 570.0609571, -1.6094581, -0.0136041, 19.6277595, -6.8446866
42.5410533, 0.0048774, 5.0049134, 4.9950866, 0.0016238, -0.9999987, -4.5065721, 570.3612741, -1.6150889, -0.0145500, 19.4892452, -6.5601255
42.8411557, 0.0053670, 5.0054142, 4.9945858, 0.0016394, -0.9999987, -4.4922190, 570.6616499, -1.6180459, -0.0150215, 19.4218099, -6.4209718
43.1412549, 0.0058613, 5.0059739, 4.9940261, 0.0016547, -0.9999986, -4.4764876, 570.9620936, -1.6242424, -0.0159609, 19.2905395, -6.1487250
43.4413510, 0.0063601, 5.0065336, 4.9934664, 0.0016695, -0.9999986, -4.4593132, 571.2626151, -1.6274812, -0.0164286, 19.2266870, -6.0155781
43.7414436, 0.0068633, 5.0070934, 4.9929066, 0.0016840, -0.9999986, -4.4406311, 571.5632251, -1.6342390, -0.0173595, 19.1025037, -5.7550853
44.0415328, 0.0073708, 5.0075787, 4.9924213, 0.0016982, -0.9999986, -4.4203767, 571.8639354, -1.6377570, -0.0178224, 19.0421552, -5.6277045
44.3416183, 0.0078825, 5.0080286, 4.9919714, 0.0017119, -0.9999985, -4.3984854, 572.1647587, -1.6450701, -0.0187426, 18.9249000, -5.3785631
44.6417001, 0.0083982, 5.0084785, 4.9915215, 0.0017252, -0.9999985, -4.3748926, 572.4657089, -1.6488641, -0.0191995, 18.8679748, -5.2567855
44.9417779, 0.0089179, 5.0089284, 4.9910716, 0.0017382, -0.9999985, -4.3495335, 572.7668008, -1.6567256, -0.0201063, 18.7574823, -5.0187478
45.2418516, 0.0094414, 5.0094551, 4.9905449, 0.0017508, -0.9999985, -4.3223438, 573.0680504, -1.6607915, -0.0205558, 18.7038952, -4.9024880
45.5419212, 0.0099686, 5.0099870, 4.9900130, 0.0017631, -0.9999984, -4.2932586, 573.3694748, -1.6691923, -0.0214463, 18.5999890, -4.6754607
45.8419864, 0.0104994, 5.0105189, 4.9894811, 0.0017749, -0.9999984, -4.2622136, 573.6710923, -1.6735252, -0.0218867, 18.5496485, -4.5647102
46.1420472, 0.0110337, 5.0110531, 4.9889469, 0.0017864, -0.9999984, -4.2291440, 573.9729225, -1.6824546, -0.0227575, 18.4521370, -4.3487519
46.4421033, 0.0115714, 5.0115973, 4.9884027, 0.0017975, -0.9999984, -4.1939854, 574.2749861, -1.6870485, -0.0231872, 18.4049425, -4.2435767
46.7421547, 0.0121124, 5.0121415, 4.9878585, 0.0018082, -0.9999984, -4.1566732, 574.5773053, -1.6964938, -0.0240347, 18.3136142, -4.0388943
47.0422013, 0.0126565, 5.0126858, 4.9873142, 0.0018185, -0.9999983, -4.1171429, 574.8799034, -1.7013417, -0.0244519, 18.2694541, -3.9394332
47.3422428, 0.0132036, 5.0132336, 4.9867664, 0.0018285, -0.9999983, -4.0753300, 575.1828052, -1.7112876, -0.0252722, 18.1840730, -3.7463754
47.6422791, 0.0137537, 5.0137860, 4.9862140, 0.0018381, -0.9999983, -4.0311699, 575.4860367, -1.7215559, -0.0260719, 18.1025111, -3.5613011
47.9423101, 0.0143065, 5.0143384, 4.9856616, 0.0018473, -0.9999983, -3.9845982, 575.7896256, -1.7268103, -0.0264636, 18.0631234, -3.4718821
48.2423357, 0.0148621, 5.0148908, 4.9851092, 0.0018561, -0.9999983, -3.9355505, 576.0936007, -1.7375483, -0.0272292, 17.9870490, -3.2993354
48.5423558, 0.0154202, 5.0154487, 4.9845513, 0.0018645, -0.9999983, -3.8839622, 576.3979926, -1.7430324, -0.0276027, 17.9503268, -3.2162534
48.8423701, 0.0159808, 5.0160089, 4.9839911, 0.0018726, -0.9999982, -3.8297688, 576.7028330, -1.7542185, -0.0283299, 17.8794185, -3.0572171
49.1423786, 0.0165438, 5.0165691, 4.9834309, 0.0018803, -0.9999982, -3.7729061, 577.0081555, -1.7599206, -0.0286822, 17.8451885, -2.9801781
49.4423810, 0.0171090, 5.0171293, 4.9828707, 0.0018876, -0.9999982, -3.7133096, 577.3139949, -1.7715309, -0.0293678, 17.7790916, -2.8382938
49.7423774, 0.0176763, 5.0176985, 4.9823015, 0.0018946, -0.9999982, -3.6509149, 577.6203876, -1.7774371, -0.0296884, 17.7471353, -2.7622361
50.0423675, 0.0182457, 5.0182681, 4.9817319, 0.0019010, -0.9999982, -3.5856575, 577.9273723, -1.7894484, -0.0303473, 17.6855221, -2.6592321
50.3423512, 0.0188169, 5.0188377, 4.9811623, 0.0019077, -0.9999982, -3.5174733, 578.2349857, -1.7955399, -0.0305658, 17.6554249, -2.5557130
50.6423283, 0.0193899, 5.0194018, 4.9805982, 0.0019116, -0.9999982, -3.4462977, 578.5432799, -1.8079390, -0.0313904, 17.5984712, -2.4631419
50.9422988, 0.0199646, 5.0199450, 4.9800550, 0.0019243, -0.9999981, -3.3720666, 578.8522581, -1.8142037, -0.0312589, 17.5704570, -2.5315985
51.2422623, 0.0205374, 5.0204882, 4.9795118, 0.0018673, -0.9999983, -3.2947225, 579.1622174, -1.8263819, -0.0294183, 17.5096574, -3.1631804
51.5422168, 0.0210638, 5.0210314, 4.9789686, 0.0015993, -0.9999987, -3.2142907, 579.4736107, -1.8322324, -0.0291205, 17.4734904, -3.2909385
51.8421591, 0.0214723, 5.0212971, 4.9787029, 0.0010855, -0.9999994, -3.1308509, 579.7865132, -1.8438142, -0.0288415, 17.3969015, -3.4514534
52.1420859, 0.0216912, 5.0212378, 4.9787622, 0.0003339, -0.9999999, -3.0444841, 580.1008576, -1.8552606, -0.0284381, 17.3161482, -3.6518777
52.4419940, 0.0216486, 5.0211785, 4.9788215, -0.0006577, -0.9999998, -2.9552719, 580.4166050, -1.8609368, -0.0283073, 17.2739190, -3.7315425
52.7418801, 0.0212728, 5.0211192, 4.9788808, -0.0018888, -0.9999982, -2.8632963, 580.7337043, -1.8722048, -0.0280434, 17.1863414, -3.8932142
53.0417411, 0.0204919, 5.0201930, 4.9798070, -0.0033597, -0.9999944, -2.7686397, 581.0521032, -1.8778018, -0.0279364, 17.1409768, -3.9674120
